val_idx,subset,pred_stage4,pred_stage5
1429,Amh_Eth,አይ። ከወሲብ በኋላ መታጠብ ኤችአይቪን ወይም ሌሎች የአባላዘር በሽታዎችን አይከላከልም። ኮንዶምን በትክክል እና በተከታታይ መጠቀም ከሁሉ የተሻለው መከላከያ ነ,አይከወሲብ በኋላ መታጠብ ወይም መታጠብ ኤችአይቪን አይከላከልም:: ኮንዶም መጠቀም አስተማማኝ መንገድ ነው::
1431,Amh_Eth,የመጀመሪያ ደረጃ ቂጥኝ  የቁስሉ ባህሪ ብዙውን ጊዜ ህመም የሌለው፣ የተጠነከረ  እና ንጹሕ መሠረት ያለው ነው።,ብዙውን ጊዜ የመጀመሪያው ጠባሳ (chancre) ከታየ ከ 4 እስከ 10 ሳምንታት በኋላ ወይም  ጠባሳ (chancre) ከዳነ ከ 2 እስከ 8 ሳምንታት በኋላ::
1432,Amh_Eth,ትሪኮሞኒየስ ሊድን ቢችልም፣ ካልታከመ በእርግዝና ወቅት የኤችአይቪ ኢንፌክሽን እና ውስብስቦችን ይጨምራል፡፡,ያልታከመ ትሪኮሞኒየስ የኤች አይ ቪ ኢንፌክሽን አደጋን ከፍ ሊያደርግ እና እንደ ያለጊዜው መወለድ እና ዝቅተኛ ክብደት የመሳሰሉ የእርግዝና ችግሮችን ያስከትላል
1433,Amh_Eth,የአባላዘር በሽታ (ኢንፌክሽን) ማለት ጀርሙ በሰውነትዎ ውስጥ ነው ማለት ነው. የአባላዘር በሽታ (በሽታ) ማለት ጀርሙ ከባድ የጤና ችግሮችን አስከትሏል ማለት ,አንድ ሰው ለቫይረሱ አጋላጪ ነገሮች ከተከሰቱ በ3-6 ሳምንታት ውስጥ ምርመራ ቢያደርግ ውጤቱን ያሳየዋል፡፡ ነገር ግን 95% የሚሆንው ቫይረስ በ4 ሳምንታት ው
1434,Amh_Eth,ትሪኮሞኒየስ ሊድን ቢችልም፣ ካልታከመ በእርግዝና ወቅት የኤችአይቪ ኢንፌክሽን እና ውስብስቦችን ይጨምራል፡፡,አዎ፣ ትሪኮሞኒያሲስ እንደ ሜትሮኒዳዞል ባሉ መድኃኒቶች መዳን የሚችል በሽታ ነው። መከላከያ መንገዶቹ ኮንዶም መጠቀም ሲሆኑ፣ በሽታው እንዳይመለስ ደግሞ ሁለቱም
1435,Amh_Eth,ጸሎት ተስፋን እና ጥንካሬን ይሰጣል፣ ነገር ግን ኤች አይ ቪ ህክምና ያስፈልገዋል፡፡ ፀረ-ኤች አይ ቫይራሎች የሚባሉት መድሃኒቶች ሰዎች ረጅም እና ጤናማ ህይወ,ጸሎት ተስፋንና መንፈሳዊ ጥንካሬን ይሰጣል፤ ነገር ግን ኤችአይቪ የሕክምና እርዳታ ያስፈልገዋል። ቫይረሱን ለመቆጣጠርና ረጅም ጤናማ ሕይወት ለመኖር የጸረ-ኤችአ
1440,Amh_Eth,የሄርፒስ ወረርሽኝ በጭንቀት፣ በህመም፣ በትኩሳት፣ በድካም፣ በወር አበባ እና በተዳከመ የበሽታ መከላከያ ስርዓት ሊመጣ ይችላል። ሄርፒስ ሊድን አይችልም፣ ነገር,መለስተኛ፣ ንጹህ የጨው (ጨዋማ ውሃ) መፍትሄው ውሃ የቋጠሩ  የሄርፒስ ቁስሎችን/እብጠቶች ንፁህ እና ትንሽ ደረቅ እንዲሆኑ ይረዳል፣ ይህም ፈውስ/መደን እንዲች
1441,Amh_Eth,አይ ኤች አይ ቪ አልጋ በመጋራት፣ በመተቃቀፍ ወይም አብሮ በመቀመጥ ሊተላለፍ አይችልም። በደም፣  ሹል ነገሮችን በጋራ በመጠቀም፣ በወሲብ ፈሳሾች እና በጡት ወ,አይ ኤች አይ ቪ አልጋን በመጋራት፣ በመተቃቀፍ ወይም በጋራ በመቀመጥ አይተላለፍም። በደም፣ በወሲባዊ ፈሳሾች እና በጡት ወተት ብቻ ይተላለፋል።
1446,Amh_Eth,አይክኒኑን በትክክለኛው ጊዜ መውሰድ ያስፈልግዎታል:: ደህንነቱ የተጠበቀ የመድኃኒት መርሃ ግብር ለማወቅ ስለ ጾምዎ ከጤና ባለሙያዎ ጋር ይነጋገሩ።,አይደለም። ከወሲብ በኋላ ሽንቴን መሽናት ኢንፌክሽኖችን ማስቆም አይችልም። ኮንዶም እና ደህንነቱ የተጠበቀ የግብረ ሥጋ ግንኙነት ልምዶች ብቻ ሊከላከሉት ይችላሉ
1447,Amh_Eth,አይደለም ፤ ኤቸ‍አይቪ ከእግዚአብሔር የሚመጣ ቅጣት አይደለም፤  ቫይረስ ነዉ ማንኛውም ሰው ጋር ሊተላለፍ ይችላል፣ እምነት ወይም  የአኗኗር ዘይቤ ሳይገድብ።,አይኤች አይ ቪ ከእግዚአብሔር ዘንድ ቅጣት አይደለም። ቫይረስ ነው፣ እና ማንኛውም ሰው እምነቱ ወይም አኗኗሩ ምንም ይሁን ምን ሊበከል/ሊያዝ ይችላል።
1448,Amh_Eth,አዎ። ለብዙ አመታት ካልታከመ ቂጥኝ አንጎልን፣ ልብን እና ሌሎች የሰውነት ክፍሎችን ሊጎዳ ይችላል።,አዎ፣ በበሽታው የተበከሉ ፈሳሾች ዓይንን ከነኩ ጨብጥ የዓይን ኢንፌክሽን ሊያስከትል ይችላል።
1451,Amh_Eth,አይቂጥኝ በፔኒሲሊን መድሃኒት ይድናል፡፡ ካልታከመ አንጎልን፣ ልብን እና ሌሎች አካልን ሊጎዳ ይችላል። ህመም እንደተሰማዎት ሳይዘገዩ ምርመራ እና ህክምና በማድ,ጸሎትና እምነት መንፈሳዊና ስነ-ልቦናዊ ድጋፍ ቢሰጡም፣ ክላሚዲያ በባክቴሪያ የሚመጣ ኢንፌክሽን በመሆኑ በፀረ-ተህዋስያን መድኃኒቶች የሚድን በሽታ ነው። በሽታው
1453,Amh_Eth,አዎየወንዶች ግርዛት ለኤችአይቪ እና ለሌሎች የአባላዘር በሽታዎች ተጋላጭነትን ሊቀንስ ይችላል፣ ነገር ግን ኮንዶም አሁንም በጣም ውጤታማው መከላከያ ነው.,አዎ። በብዙ ቦታዎች፣ ሆን ተብሎ ወይም በግዴለሽነት አንድን ሰው ለኤች አይ ቪ ማጋለጥ ከባድ ወንጀል ነው፣ ህጎችም ከጊዜ ወደ ጊዜ ሌሎች ከባድ የአባላዘር በሽ
1456,Amh_Eth,ምከንያቶቹ ያልተፈለጉ የጎንዮሽ ጉዳቶች በተለይ የወር አበባ መዛባት ፣ የመከላከያ ዘዴውን ደህንነት መስጋት እና ከፍቅር ጓደኛ ወይም ከቤተሰብ ብዙ ልጆችን እን,ፍንጣቂዎች፣ የግላዊነት እጦት እና በቂ ያልሆኑ ቁሳቁሶች ልጃገረዶች ከትምህርት ቤት እንዲያመልጡ ወይም ሙሉ በሙሉ እንዲያቋርጡ በማድረግ ትምህርታቸውን መጎዳታቸ
1457,Amh_Eth,አዎ አባለዘርን  የሚከላከሉ ክትባቶች አሉ እንደ ሂዉማን ፓፒሎማ ቫይረስ እና የ ጉበት ቫይረስ ቢ ሁሉንም ግን አይደለም።,አዎየአባላዘር በሽታዎችን ለመከላከል መታቀብ ብቸኛው አስተማማኝ መንገድ ነው።
1458,Amh_Eth,የተማሩና እና አክብሮት ያላቸው ሰዎች የወር  አበባ ተፈጥሮአዊ እና ጤናማ እንደሆነ ያውቃሉ። ይህን የግል ጤና ነገር ከሚያክብሩና ከሚታመኑት ጋር ብቻ ማዉራት።,አትደንግጭ ይህ የሚጠበቅ የሰዉነት እድገት ለዉጥ ነው። ንጹህ የወር አበባ መጠበቂያ (pad) ወይም ንጹህ ጨርቅ ወስደሽ የዉስጥ ሱሪ ዉስጥ አድርጊ። በትምህርት
1459,Amh_Eth,ሄርፒስ በአፍ ወይም በብልት አካባቢ የሚያሰቃዩ የውሃ የቋጠሩ አረፋዎችን የሚያመጣ የተለመደ ቫይረስ ነው። ለአዋቂዎች በአብዛኛው አደገኛ ባይሆንም፣ በሰውነት ው,ሚስጥርን ለመጠበቅ ተንቀሳቃሽ የጤና ቡድኖችን መፈለግ፣ ራቅ ያሉ የወረዳ ሆስፒታሎችን መሄድ ወይም ሚስጥራዊ አገልግሎት የሚሰጡ መንግስታዊ ያልሆኑ ድርጅቶችን መ
1464,Amh_Eth,ምልክቶቹ ሽንት ማቃጠል፣ ያልተለመደ ፈሳሽ፣ የሆድ ህመም እና በሴቶች ላይ በወር አበባ መካከል ደም መፍሰስን ሊያካትቱ ይችላሉ። ብዙዎች ምንም ምልክት የሌላቸው,አዎ። በታችኛው የሆድ ክፍል ውስጥ ከባድ ህመም የፔልቪክ ኢንፍላማቶሪ በሽታ (PID) ዋና ምልክት ነው ፣ ይህ ብዙውን ጊዜ ካልታከመ ክላሚዲያ ወይም ጨብጥ ወደ
1465,Amh_Eth,ጊዜ ያለፈባቸው ክኒኖች ውጤታማ ላይሆኑ እንደሚችሉ እና እርግዝና አደጋ ላይ ሊወድቁ እንደሚችሉ ያስጠንቅቋት። አስፈላጊ ከሆነ ወዲያውኑ አዲስ፣ ጊዜው ያላለፈበት,"እንደ የቡድን ጥረት አድርገው ይቁጠሩት። እንዲህ ይበሉ፡""ሚስትዎ ህፃኑን ትሸከማለች፣ ግን እርስዎ የመከላከያ ኃላፊነቱን ይጋራሉ። እሷ ክኒኑን መጠቀም ትችላለች"
1466,Amh_Eth,አዎን። ጭንቀት፣ ድካም፣ በሽታ ወይም ድካም ስሜት ኸርፒስን ሊያባብስ ወይም ምልክቶቻቸውን ሊጨምር ይችላል።,አዎውጥረት፣ ህመም ወይም ድካም የሄርፒስ ወረርሽኝ ሊያስከትሉ ይችላሉ፡፡
1467,Amh_Eth,ሳይታከም የቆየ የፊንጢጣ ክላሚዲያ ኢንፌክሽኑን ወደ ሌሎች ሰዎች ማስተላለፊያ ምንጭ ሊሆን ይችላል፤ አልፎ አልፎም እንደ ኤል.ጂ.ቪ ወይም በሊምፍ እጢዎች ላይ ,በደከመ የከውነተሰ በሽታ የመከላከል አቅም ምክንያት የሚመጡ ተጨማሪ በሽታዎች ወይም ኢንፌክሽኖች
1468,Amh_Eth,የኮንዶም ፓኬቱን ያረጋግጡ (ለምሳሌ ኤክፓየር ዴት)ፓኬቱን በጥንቃቄ ይክፈቱየወንዱ ብልት ሙሉ በሙሉ መቆሙን ያረጋግጡየኮንዶሙን ጫፍ ይያዙኮንዶሙን ወደ ታች እስ,ሴቷ ኮንዶም እራሷን እንድትጠብቅ ኃይል እንደሚሰጣት አስረዳ። እንዴት በጥንቃቄ ማስገባት እንዳለባት አስተምሯት እና ሰውየው የወንድ ኮንዶም እምቢ ሲል እንደ አ
1469,Amh_Eth,አብዛኛዎች በትራይኮኖሚያሲስ የተያዙ ሰዎች ምንም አይነት ምልክት አያሳዩም። ምልክት የሚያሳዩ ሰዎች የሚያሳዩአቸው ምልክቶች በሴቶች፡ ቢጫ/አረንጓዴ ቀለምና መጥ,አይ፣ ይህ የተሳሳተ አመለካከት (ተረት) ነው። እንደማንኛውም ጊዜ ገላዎን እና ፀጉርዎን መታጠብ አለብዎት። በወር አበባ ወቅት ንጽሕናን መጠበቅ ለጤና እና መጥ
1472,Amh_Eth,በራሱ እስኪወጣ ድረስ ንፁህ እና ደረቅ መሆን አለበት፡፡ በእሱ ላይ ምንም ነገር (አመድ፣ ቅቤ፣ ወዘተ) አይጠቀሙ፣ ምክንያቱም ይህ ወደ ከባድ ኢንፌክሽን ሊያመ,በአፋጣኝ የሚታመን ሰው ፈልጉ። ለድንገተኛ ህክምና እና ለከተጋላጭነት በኋላ የመከላከያ እርምጃዎች(PEP) ህክምና ወደ ጤና ማዕከል ይሂዱ (በ72 ሰዓታት ውስጥ
1473,Amh_Eth,መጀመሪያ ጠብቃት። ወንጀለኛውን ወዲያውኑ ለፖሊስ ወይም ለማህበራዊ አገልግሎቶች ያሳውቁ። አፋጣኝ የሕክምና እንክብካቤ (ለአባላዘር በሽታዎች፣ PEP ወይም እርግ,ጽንሱ ላይ ጉዳት ይኖራል ተብሎ አይገመትም። ድንገተኛ የእርግዝና መከላከያ ወስደው ካረገዙ በቶሎ ጤና ተቋም በመሄድ የእርግዝና ክትትል ይጀምሩ።
1474,Amh_Eth,አዎ። ልጃገረዶችም ሆኑ ወንዶች ልጆች ክላሚዲያ ሊይዛቸው ይችላል። ህመም፣ ፈሳሽ ወይም ምንም ምልክት ሊያስከትል ይችላል።,"አዎ። ሁለቱም በክላሚዲያ ሊያዙ ይችላሉ. ህመም, ፈሳሽ ወይም ምንም አይነት ህመም ላይኖራቸው ይችላል።"
1476,Amh_Eth,የተለመደው የወር አበባ ከ3 እስከ 7 ቀናት ይቆያል:: የወር አበባዎ ከ8 ቀናት በላይ የሚቆይ ከሆነ ወይም በጣም ከባድ ከሆነ የጤና እንክብካቤ ባለሙያን ያማክ,አንዳንድ ሰዎች በበሽታው ከተያዙ ከ2-6 ሳምንታት በኋላ የጉንፋን መሰል ምልክቶች ያሳያሉ። ነገር ግን ብዙዎቹ ለዓመታት ምንም አይነት ምልክት የላቸውም. የማወ
1477,Amh_Eth,አዎ። የቂጥኝ በሽታ በወቅቱ ካልታከመ ለከባድ ህመሞ ብሎም ለሞት ሊያደርስ ይችላል።,አዎ፣ ካልተከመ ቂጥኝ ከባድ ሕመም ሊያስከትል እና  ለሞት ሊዳርግ ይችላል።
1478,Amh_Eth,ሊሆን ይችላል፡፡ በጣም የተለመደው መንስኤ የደም ማነስ (የብረት እጥረት) ከአመጋገብ ወይም ከከባድ የወር አበባ ጋር ሊያያዝ ይችላል፡፡ በተጨማሪም ሥር የሰደደ,ይህን ፍርሃት ለትምህርት እንዲያነሳሳት ፣ ደህንነትዎ እንዲጠበቅ፣ እንዲሁም በእውቀትና ምርመራ በማድረግ እራስዎን እና ጓደኞችዎን እንዲጠብቁ ይጠቀሙበት።
1479,Amh_Eth,አዎአካላዊ እና ስሜታዊ ውጥረት፣ እንደ ትኩሳት፣ ፀሀይ መጋለጥ ወይም የሆርሞን ለውጦች ያሉ ህመሞች ሁሉም የተለመዱ ቀስቃሾች ናቸው፡፡ ይህም በእንቅልፍ ላይ ያ,አዎ። በአፍ ላይ የሚወጣ ቁስል በኸርፒስ ቫይረስ ዓይነት-አንድ አማካኝነት የሚመጣ ነው። አንድ ሰው በአፉ ላይ ቁስል እያለ የአፍ ወሲብ ካደረገ፣ ቫይረሱን ወደ
1480,Amh_Eth,በመንግስት ጤና ጣቢያዎች (በቅድመ ወሊድ ክትትል ወቅት) በነፃ የሚታደሉ መኖራቸውን አረጋግጭ/ጥ። የደም ማነስን ለመከላከል እንዲረዳም ተጨማሪ ንጥረ ነገሮችን ,ወደ የህዝብ ጤና ጣቢያ ነፃ ክሊኒክ ወይም መንግስታዊ ያልሆነ ድርጅት የመድኃኒት ማከፋፈያ ፕሮግራም ያመላክቷት። መክፈል እንደማትችል የሚያረጋግጥ ከCHW ደብዳ
1482,Amh_Eth,ወንዶች በብልታቸው ወይም በብልታቸው አካባቢ ትንንሽ፣ የሚያምሙ እብጠቶች ወይም ቁስሎች ካሉ ኸርፒስ እንዳለባቸው ሊያውቁ ይችላሉ።,ሴቶች የኤች.ፒ.ቪ ቫይረስ እንዳለባቸው ማወቅ የሚችሉት በጤና ጣቢያዎች በሚደረግ የማኅፀን በር ካንሰር ቅድመ ምርመራ ወይም የኤች.ፒ.ቪ ምርመራ ነው።
1484,Amh_Eth,የኤች አይ ቪ መድሃኒት (ኤአርቲ) ዓላማው በሰውነት ውስጥ የሚገኘውን የቫይረስ መጠን መቀነስ ነው። አንድ የኤች አይ ቪ ቫይረስ በደሙ የሚገኝ ሰው መድሃኒቱን ,ሁልጊዜ ባይሆንም አረፋማ፣ መጥፎ ሽታ ያለውና አረንጓዴ-ቢጫ ፈሳሽ የተለመደ ምልክት የትራይኮሞናስ ምልክት ነው። ብዙ ሴቶች ቀላል ሽታ ብቻ፣ ትንሽ ቁስለት ብቻ
1487,Amh_Eth,ያልታከመ ትሪኮሞኒየስ የኤች አይ ቪ ኢንፌክሽን አደጋን ከፍ ሊያደርግ እና እንደ ያለጊዜው መወለድ እና ዝቅተኛ ክብደት የመሳሰሉ የእርግዝና ችግሮችን ያስከትላል,የማይመስል ነገር። ክላሚዲያ የተወሰኑ አንቲባዮቲኮችን እና ሙሉ፣ ትክክለኛ ኮርስ ያስፈልገዋል፡፡ የተሳሳተ ወይም የተረፈ አንቲባዮቲኮችን መጠቀም ብዙውን ጊዜ ከ
1488,Amh_Eth,አዎ። ኤች ፒ ቪ ሴቶችንም ሆነ ወንዶችን ያጠቃል።,ሴቶች የኤች.ፒ.ቪ ቫይረስ እንዳለባቸው ማወቅ የሚችሉት በጤና ጣቢያዎች በሚደረግ የማኅፀን በር ካንሰር ቅድመ ምርመራ ወይም የኤች.ፒ.ቪ ምርመራ ነው።
1489,Amh_Eth,አዎብዙ ሰዎች ያለ ምንም ምልክት ለዓመታት ሊኖሩ ይችላሉ፡፡ እርግጠኛ ለመሆን ብቸኛው መንገድ መመርመር ነው ።,አዎብዙ ሰዎች ጤናማ ሊመስሉ ይችላሉ ነገር ግን አሁንም ኤች አይ ቪ ሊኖርባቸው ይችላሉ፡፡ እርግጠኛ ለመሆን ብቸኛው መንገድ ተመርምሮ እራስን ማወቅ ነው፡፡
1490,Amh_Eth,ትሪኮሞኒያስ የሚከሰተው ትሪኮሞኒያስ ቫጂናሊስ በሚባል ጥገኛ ተውሳክ ነው። ይህ በሽታ ያለ ጥንቃቄ በተደረገ የግብረ ሥጋ ግንኙነት ወቅት ይተላለፋል።,ትሪኮሞኒያሲስ በትንሽ ፓራሳይት የሚከሰት የአባላዘር በሽታ ነዉ። በዋናነት ልቅ በሆነ የግብረ ስጋ ግንኙነት ይተላለፋል እና ህክምና በግዜ ከተወሰደ ይድናል።
